metric,algorithm,region,input_combo,dataset,region_metric,general_metric
rRMSE,GPR,Central Anatolia,6,train,0.19562375799537432,0.21457531610809216
rRMSE,GPR,Eastern Anatolia,6,test,0.22734839506677634,0.2254340268521736
rRMSE,GPR,Eastern Anatolia,6,train,0.22573154486090857,0.24849236010861042
rRMSE,GPR,Marmara,6,test,0.21581476856826085,0.22526604895528077
rRMSE,GPR,Marmara,6,train,0.1941662444182983,0.20191281203272204
rRMSE,GPR,Mediterranean,6,test,0.22367226733556603,0.22730407147144466
rRMSE,GPR,Mediterranean,6,train,0.20707890641836874,0.2509565856838816
rRMSE,GPR,Southeastern Anatolia,6,test,0.2502447618076136,0.23573503905232518
rRMSE,GPR,Southeastern Anatolia,6,train,0.22449934785954961,0.24673664394577574
rRMSE,GPR,all_data,6,test,0.22000196623799056,0.22366062768342107
rRMSE,GPR,all_data,6,train,0.2005985190427077,0.21942720791996578
rRMSE,GPR,Aegean,7,test,0.2009979900147288,0.1883533571696473
rRMSE,GPR,Aegean,7,train,0.1384304605136145,0.14670644682088624
rRMSE,GPR,Black Sea,7,test,0.14088152899799958,0.1691890733918002
rRMSE,GPR,Black Sea,7,train,0.1657808606381686,0.2015874544044058
rRMSE,GPR,Central Anatolia,7,test,0.14200930030780612,0.17289543543758681
rRMSE,GPR,Central Anatolia,7,train,0.1607849885751639,0.18304551984769835
rRMSE,GPR,Eastern Anatolia,7,test,0.176900897485534,0.1786623992251666
rRMSE,GPR,Eastern Anatolia,7,train,0.15621032005100133,0.17736377747948195
rRMSE,GPR,Marmara,7,test,0.18676461189470117,0.18858885417211088
rRMSE,GPR,Marmara,7,train,0.16651229836088657,0.17295349420369768
rRMSE,GPR,Mediterranean,7,test,0.18117717097821956,0.15960559138905014
rRMSE,GPR,Mediterranean,7,train,0.15374686986536887,0.18036454833269547
rRMSE,GPR,Southeastern Anatolia,7,test,0.17753633490435353,0.15607922158833107
rRMSE,GPR,Southeastern Anatolia,7,train,0.19537188013016887,0.2206533211342198
rRMSE,GPR,all_data,7,test,0.17440460151545215,0.1766650216530637
rRMSE,GPR,all_data,7,train,0.15921923775425417,0.17830620696655766
rRMSE,GPR,Aegean,8,test,0.3410215216789735,0.3346983605331131
rRMSE,GPR,Aegean,8,train,0.34865252880652814,0.35187728555443626
rRMSE,GPR,Black Sea,8,test,0.41089299513657856,0.4144157871239517
rRMSE,GPR,Black Sea,8,train,0.37892644008992094,0.3890604586290708
rRMSE,GPR,Central Anatolia,8,test,0.35326764810388206,0.3561498790705184
rRMSE,GPR,Central Anatolia,8,train,0.3523541842670253,0.3558106829758744
rRMSE,GPR,Eastern Anatolia,8,test,0.3956369415328205,0.40210988263633163
rRMSE,GPR,Eastern Anatolia,8,train,0.3804538198351234,0.3988453874586772
rRMSE,GPR,Marmara,8,test,0.35411875620092864,0.34221496808175095
rRMSE,GPR,Marmara,8,train,0.3560609128450553,0.3597320272995209
rRMSE,GPR,Mediterranean,8,test,0.3890096591023439,0.3765866816731307
rRMSE,GPR,Mediterranean,8,train,0.36612529773794344,0.3852486815478399
rRMSE,GPR,Southeastern Anatolia,8,test,0.3390007453477056,0.3369005999206961
rRMSE,GPR,Southeastern Anatolia,8,train,0.29591761886308315,0.31522271059535767
rRMSE,GPR,all_data,8,test,0.36704294981738994,0.3643487319205496
rRMSE,GPR,all_data,8,train,0.3573660958064465,0.36626982572461514
rRMSE,GPR,Aegean,9,test,0.18290786835744846,0.16643561568099216
rRMSE,GPR,Aegean,9,train,0.13650900449291972,0.14221854412815008
rRMSE,GPR,Black Sea,9,test,0.17238704641519245,0.164420517914626
rRMSE,GPR,Black Sea,9,train,0.1508550860297318,0.16953280881206564
rRMSE,GPR,Central Anatolia,9,test,0.16955122933295888,0.17623439390717557
rRMSE,GPR,Central Anatolia,9,train,0.15448298670500274,0.1616063995868524
rRMSE,GPR,Eastern Anatolia,9,test,0.20128159437488397,0.21092755790912796
rRMSE,GPR,Eastern Anatolia,9,train,0.2008890385493171,0.2288512077250094
rRMSE,GPR,Marmara,9,test,0.16392647219230974,0.1730569389893705
rRMSE,GPR,Marmara,9,train,0.14521254906461595,0.1612940140304889
rRMSE,GPR,Mediterranean,9,test,0.18746683029258032,0.15925518961343166
rRMSE,GPR,Mediterranean,9,train,0.15132238940984855,0.15688153176471964
rRMSE,GPR,Southeastern Anatolia,9,test,0.19029483393932392,0.2037923566864033
rRMSE,GPR,Southeastern Anatolia,9,train,0.15072721023047161,0.17670906734772235
rRMSE,GPR,all_data,9,test,0.1808135696563514,0.1788397714170642
rRMSE,GPR,all_data,9,train,0.15621892977511512,0.1699014853501433
rRMSE,GPR,Aegean,10,test,0.1987942356418585,0.20406826806876477
rRMSE,GPR,Aegean,10,train,0.17026554542025069,0.1756166066311559
rRMSE,GPR,Black Sea,10,test,0.1917982215719299,0.1893718948064127
rRMSE,GPR,Black Sea,10,train,0.19373626626816876,0.2006727245266579
rRMSE,GPR,Central Anatolia,10,test,0.18212984019990566,0.1849329275460104
rRMSE,GPR,Central Anatolia,10,train,0.19416911719185997,0.19708050586146736
rRMSE,GPR,Eastern Anatolia,10,test,0.22528337874511054,0.25825148419562893
rRMSE,GPR,Eastern Anatolia,10,train,0.2120744732933805,0.2889525123595831
rRMSE,GPR,Marmara,10,test,0.1819819484834194,0.22252675133162148
rRMSE,GPR,Marmara,10,train,0.18295516961145578,0.22298734699479605
rRMSE,GPR,Mediterranean,10,test,0.21833878271616586,0.2208564754677577
rRMSE,GPR,Mediterranean,10,train,0.19650385473907833,0.20655629136062661
rRMSE,GPR,Southeastern Anatolia,10,test,0.19302695480102322,0.21271641753572154
rRMSE,GPR,Southeastern Anatolia,10,train,0.1632277637306161,0.20021921977439716
rRMSE,GPR,all_data,10,test,0.19903513320492427,0.2133834329771626
rRMSE,GPR,all_data,10,train,0.18906464056095068,0.2132819731463993
rRMSE,GPR,Aegean,11,test,0.20140862551111993,0.206291081697684
rRMSE,GPR,Aegean,11,train,0.17078491597538326,0.1808663300739394
rRMSE,GPR,Black Sea,11,test,0.19158112137565875,0.1918898440402406
rRMSE,GPR,Black Sea,11,train,0.19497237101579998,0.20268858528153103
rRMSE,GPR,Central Anatolia,11,test,0.1752409990114933,0.18379456793441523
rRMSE,GPR,Central Anatolia,11,train,0.18489371127186044,0.19394824673366626
rRMSE,GPR,Eastern Anatolia,11,test,0.20713345873085678,0.2523095490148339
rRMSE,GPR,Eastern Anatolia,11,train,0.2023784607725216,0.28173147030634904
rRMSE,GPR,Marmara,11,test,0.19492341964547832,0.2308776957585238
rRMSE,GPR,Marmara,11,train,0.18466720359369318,0.22756791553379765
rRMSE,GPR,Mediterranean,11,test,0.2312000053221109,0.22423085057476028
rRMSE,GPR,Mediterranean,11,train,0.19312883987850882,0.20731668338694617
rRMSE,GPR,Southeastern Anatolia,11,test,0.18812086972401726,0.21609626147406974
rRMSE,GPR,Southeastern Anatolia,11,train,0.16476776333463708,0.2074834990178311
rRMSE,GPR,all_data,11,test,0.19864587361641203,0.2147126699948782
rRMSE,GPR,all_data,11,train,0.18542190626262003,0.21364227621771867
rRMSE,GPR,Aegean,12,test,0.17047672805373149,0.1698109620447242
rRMSE,GPR,Aegean,12,train,0.12933015218534663,0.13239703272237474
rRMSE,GPR,Black Sea,12,test,0.12691297029578288,0.13929588485309166
rRMSE,GPR,Black Sea,12,train,0.15193782822321045,0.1566531840498755
rRMSE,GPR,Central Anatolia,12,test,0.12937060013755855,0.14491298915381168
rRMSE,GPR,Central Anatolia,12,train,0.15693937708820166,0.16630345998546184
rRMSE,GPR,Eastern Anatolia,12,test,0.16334086208282556,0.16033444309502032
rRMSE,GPR,Eastern Anatolia,12,train,0.145664619878845,0.16546950819213868
rRMSE,GPR,Marmara,12,test,0.14675432551442666,0.17021469296544198
rRMSE,GPR,Marmara,12,train,0.14889679116901788,0.16340115884075662
rRMSE,GPR,Mediterranean,12,test,0.17749482588361462,0.17599482317112178
rRMSE,GPR,Mediterranean,12,train,0.1502004685102301,0.1707693093537449
rRMSE,GPR,Southeastern Anatolia,12,test,0.15628867829412166,0.1511547995349136
rRMSE,GPR,Southeastern Anatolia,12,train,0.14771562765358007,0.1713810542277982
rRMSE,GPR,all_data,12,test,0.15437528084665883,0.16075955168638142
rRMSE,GPR,all_data,12,train,0.14733215970632485,0.1596612088609762
rRMSE,GPR,Aegean,13,test,0.17763223100830355,0.18260433548817384
rRMSE,GPR,Aegean,13,train,0.15151430226677515,0.16196761293940715
rRMSE,GPR,Black Sea,13,test,0.13231279625081002,0.17015365121354972
rRMSE,GPR,Black Sea,13,train,0.17428413718254346,0.19299164714959788
rRMSE,GPR,Central Anatolia,13,test,0.14774071015544135,0.15498094925264863
rRMSE,GPR,Central Anatolia,13,train,0.1618147436186694,0.16911000191815062
rRMSE,GPR,Eastern Anatolia,13,test,0.17384965589975346,0.20855999326458854
rRMSE,GPR,Eastern Anatolia,13,train,0.15019469287505835,0.21912614902978103
rRMSE,GPR,Marmara,13,test,0.16546385872607927,0.18242838189548524
rRMSE,GPR,Marmara,13,train,0.16826956038413757,0.18537849683565868
rRMSE,GPR,Mediterranean,13,test,0.1949556820402866,0.2026418238151295
rRMSE,GPR,Mediterranean,13,train,0.1586046538918143,0.1737201010950162
rRMSE,GPR,Southeastern Anatolia,13,test,0.17520382976111235,0.19210389954470897
rRMSE,GPR,Southeastern Anatolia,13,train,0.15219630774764129,0.212522329170485
rRMSE,GPR,all_data,13,test,0.1683306519130574,0.18342805840650958
rRMSE,GPR,all_data,13,train,0.1596281980725376,0.18350504419273633
rRMSE,GPR,Aegean,14,test,0.07924699528946973,0.0721742162262826
rRMSE,GPR,Aegean,14,train,0.06059709839243918,0.06545809530175295
rRMSE,GPR,Black Sea,14,test,0.08690097071668995,0.09046019164596657
rRMSE,GPR,Black Sea,14,train,0.06762370640300011,0.08969626205723805
rRMSE,GPR,Central Anatolia,14,test,0.06358069196147605,0.07788219465343019
rRMSE,GPR,Central Anatolia,14,train,0.05414840675047486,0.07301548041837086
rRMSE,GPR,Eastern Anatolia,14,test,0.08459746034438956,0.08824795657517813
rRMSE,GPR,Eastern Anatolia,14,train,0.06459330041568233,0.07220001287086236
rRMSE,GPR,Marmara,14,test,0.0686158683551956,0.086701717780109
rRMSE,GPR,Marmara,14,train,0.06141472316387963,0.08280863887273959
rRMSE,GPR,Mediterranean,14,test,0.0912023976680903,0.09779956383302113
rRMSE,GPR,Mediterranean,14,train,0.0674863333669046,0.10073479247742127
rRMSE,GPR,Southeastern Anatolia,14,test,0.08747676575334364,0.0724501659201404
rRMSE,GPR,Southeastern Anatolia,14,train,0.05256943807849481,0.06992414222016935
rRMSE,GPR,all_data,14,test,0.078297475111834,0.08347065771538671
rRMSE,GPR,all_data,14,train,0.060843646728335615,0.0779108628375169
rRMSE,GPR,Aegean,15,test,0.04546874092807105,0.040692138107476857
rRMSE,GPR,Aegean,15,train,0.037325328008257184,0.04025914710328699
rRMSE,GPR,Black Sea,15,test,0.04876379311368893,0.04889603243667702
rRMSE,GPR,Black Sea,15,train,0.04294051903017734,0.05215290525657604
rRMSE,GPR,Central Anatolia,15,test,0.03371521757350763,0.045442132627522114
rRMSE,GPR,Central Anatolia,15,train,0.0344742186403089,0.04832104316211528
rRMSE,GPR,Eastern Anatolia,15,test,0.03497476968733722,0.04640272280801137
rRMSE,GPR,Eastern Anatolia,15,train,0.02907909652751478,0.03823131339838457
rRMSE,GPR,Marmara,15,test,0.04633604912232726,0.05522659921212874
rRMSE,GPR,Marmara,15,train,0.043020009442289855,0.05379193187039855
rRMSE,GPR,Mediterranean,15,test,0.04932943990162907,0.07591026853203156
rRMSE,GPR,Mediterranean,15,train,0.031053036578236527,0.06158646701735296
rRMSE,GPR,Southeastern Anatolia,15,test,0.048742855858044234,0.04372339221308572
rRMSE,GPR,Southeastern Anatolia,15,train,0.03604545681688684,0.04262675154090947
rRMSE,GPR,all_data,15,test,0.042867663487091645,0.05165997512776979
rRMSE,GPR,all_data,15,train,0.03638792886522747,0.048147993415377885
rRMSE,GPR,Aegean,16,test,0.08115204327869441,0.07114566269975711
rRMSE,GPR,Aegean,16,train,0.059707619328083446,0.06419072733848405
rRMSE,GPR,Black Sea,16,test,0.0849619005396335,0.08941690064605312
rRMSE,GPR,Black Sea,16,train,0.06686141228519388,0.08167279383613439
rRMSE,GPR,Central Anatolia,16,test,0.06311361755870414,0.08060212520023595
rRMSE,GPR,Central Anatolia,16,train,0.05539017858757525,0.07609224769594944
rRMSE,GPR,Eastern Anatolia,16,test,0.08329151868640018,0.09028208917211993
rRMSE,GPR,Eastern Anatolia,16,train,0.062065018861755736,0.070443528385976
rRMSE,GPR,Marmara,16,test,0.06997895592178119,0.07814405398981615
rRMSE,GPR,Marmara,16,train,0.06113133647664919,0.0748518381871507
rRMSE,GPR,Mediterranean,16,test,0.09521663488029154,0.09119911909097042
rRMSE,GPR,Mediterranean,16,train,0.06616968355590604,0.09225444376107159
rRMSE,GPR,Southeastern Anatolia,16,test,0.08087216863516129,0.0800838352326203
rRMSE,GPR,Southeastern Anatolia,16,train,0.046953325050182286,0.054701339913192634
rRMSE,GPR,all_data,16,test,0.0785642386076152,0.08239385690892706
rRMSE,GPR,all_data,16,train,0.05998836114561116,0.07424871413545232
rRMSE,Polynomial,Aegean,1,test,0.13280671797255614,0.133586701742779
rRMSE,Polynomial,Aegean,1,train,0.12015588975140694,0.12343917485431813
rRMSE,Polynomial,Black Sea,1,test,0.1515984241186146,0.1524226730391903
rRMSE,Polynomial,Black Sea,1,train,0.13498101268265228,0.13828519279139828
rRMSE,Polynomial,Central Anatolia,1,test,0.10099863416818332,0.11866133553935539
rRMSE,Polynomial,Central Anatolia,1,train,0.10151358478050787,0.12370075225657157
rRMSE,Polynomial,Eastern Anatolia,1,test,0.1272951803342673,0.14531141758329602
rRMSE,Polynomial,Eastern Anatolia,1,train,0.12316643624010895,0.14672156580850226
rRMSE,Polynomial,Marmara,1,test,0.1113396268544538,0.12351366198501303
rRMSE,Polynomial,Marmara,1,train,0.11162677989585834,0.12400099057134675
rRMSE,Polynomial,Mediterranean,1,test,0.14715219141647456,0.1698019741946696
rRMSE,Polynomial,Mediterranean,1,train,0.14792242094727717,0.1829867255655018
rRMSE,Polynomial,Southeastern Anatolia,1,test,0.11959825136166452,0.14027767282796366
rRMSE,Polynomial,Southeastern Anatolia,1,train,0.09748061304551678,0.1067189968242033
rRMSE,Polynomial,all_data,1,test,0.1251887859267173,0.1383371961847982
rRMSE,Polynomial,all_data,1,train,0.11884175688916544,0.1354080389525903
rRMSE,Polynomial,Aegean,2,test,0.2470465583216219,0.24413071929958088
rRMSE,Polynomial,Aegean,2,train,0.24231422693460908,0.24825145153799175
rRMSE,Polynomial,Black Sea,2,test,0.3148113268838049,0.30539368823932367
rRMSE,Polynomial,Black Sea,2,train,0.2702163823917533,0.28343042138310226
rRMSE,Polynomial,Central Anatolia,2,test,0.19473533350481037,0.24460056565701033
rRMSE,Polynomial,Central Anatolia,2,train,0.1974328047060026,0.25560218167994125
rRMSE,Polynomial,Eastern Anatolia,2,test,0.22497092282251868,0.2562585807288578
rRMSE,Polynomial,Eastern Anatolia,2,train,0.20956888740928886,0.22949931095032272
rRMSE,Polynomial,Marmara,2,test,0.2304041108407345,0.25584390277223096
rRMSE,Polynomial,Marmara,2,train,0.25651712653313047,0.2708161287565598
rRMSE,Polynomial,Mediterranean,2,test,0.23594108236609734,0.3165837735189616
rRMSE,Polynomial,Mediterranean,2,train,0.24830219423031558,0.3536677758389477
rRMSE,Polynomial,Southeastern Anatolia,2,test,0.21936608512304154,0.23212514447084087
rRMSE,Polynomial,Southeastern Anatolia,2,train,0.20139169384503688,0.2341029383322864
rRMSE,Polynomial,all_data,2,test,0.23310422057558372,0.2633981508891311
rRMSE,Polynomial,all_data,2,train,0.23116543307051307,0.2677435915025369
rRMSE,Polynomial,Aegean,3,test,0.08991918964695478,0.08775755366412023
rRMSE,Polynomial,Aegean,3,train,0.07258617861389334,0.07402195214288862
rRMSE,Polynomial,Black Sea,3,test,0.10121718582376658,0.09877078872064045
rRMSE,Polynomial,Black Sea,3,train,0.08851646789553931,0.09958048869636152
rRMSE,Polynomial,Central Anatolia,3,test,0.07137964359990347,0.08751500534456713
rRMSE,Polynomial,Central Anatolia,3,train,0.06724957611258603,0.08822264375510154
rRMSE,Polynomial,Eastern Anatolia,3,test,0.09689632447165403,0.10256740173279807
rRMSE,Polynomial,Eastern Anatolia,3,train,0.08488836785280324,0.09403406759646092
rRMSE,Polynomial,Marmara,3,test,0.07755866316832324,0.09272091545800089
rRMSE,Polynomial,Marmara,3,train,0.07301476021425825,0.08896884196008303
rRMSE,Polynomial,Mediterranean,3,test,0.08736875204269356,0.10831911009278539
rRMSE,Polynomial,Mediterranean,3,train,0.08958470619450624,0.11751979864870792
rRMSE,Polynomial,Southeastern Anatolia,3,test,0.0925334734704232,0.09408567952136035
rRMSE,Polynomial,Southeastern Anatolia,3,train,0.06077489516442332,0.07062577417381798
rRMSE,Polynomial,all_data,3,test,0.08612299111436324,0.09511650219345603
rRMSE,Polynomial,all_data,3,train,0.0761033095801908,0.09028550291802627
rRMSE,Polynomial,Aegean,4,test,0.24274808128002529,0.2374402845887479
rRMSE,Polynomial,Aegean,4,train,0.17515593992976075,0.17835016420857983
rRMSE,Polynomial,Black Sea,4,test,0.22353347501832924,0.23469942086831883
rRMSE,Polynomial,Black Sea,4,train,0.2203945008563679,0.23869934096018858
rRMSE,Polynomial,Central Anatolia,4,test,0.18092010401908648,0.22141300110127826
rRMSE,Polynomial,Central Anatolia,4,train,0.20135615741055932,0.22840845569051196
rRMSE,Polynomial,Eastern Anatolia,4,test,0.225510759571101,0.2256225636987877
rRMSE,Polynomial,Eastern Anatolia,4,train,0.2294956759923818,0.24172376530294176
rRMSE,Polynomial,Marmara,4,test,0.2078134898068905,0.21432478133221536
rRMSE,Polynomial,Marmara,4,train,0.1930502203501932,0.19664568141463035
rRMSE,Polynomial,Mediterranean,4,test,0.22167971270371178,0.22144573598327028
rRMSE,Polynomial,Mediterranean,4,train,0.21884351586777415,0.2593828356444458
rRMSE,Polynomial,Southeastern Anatolia,4,test,0.2679350365192749,0.24357517517221944
rRMSE,Polynomial,Southeastern Anatolia,4,train,0.22209309064425345,0.23912751291170753
rRMSE,Polynomial,all_data,4,test,0.21981196563287184,0.22750382173235095
rRMSE,Polynomial,all_data,4,train,0.20460064546879048,0.22223019597782215
rRMSE,Polynomial,Aegean,5,test,0.2434797173021394,0.2386855052578358
rRMSE,Polynomial,Aegean,5,train,0.18589447252448427,0.18841476379820618
rRMSE,Polynomial,Black Sea,5,test,0.2264999352705287,0.23424888596828197
rRMSE,Polynomial,Black Sea,5,train,0.21571816065142121,0.23687086549208905
rRMSE,Polynomial,Central Anatolia,5,test,0.18904484971524885,0.22518956348175753
rRMSE,Polynomial,Central Anatolia,5,train,0.2051766259741246,0.23214859290713455
rRMSE,Polynomial,Eastern Anatolia,5,test,0.23157839383533865,0.22630920065851365
rRMSE,Polynomial,Eastern Anatolia,5,train,0.23128638120242065,0.23866584628596946
rRMSE,Polynomial,Marmara,5,test,0.21575178303184062,0.2198306058399761
rRMSE,Polynomial,Marmara,5,train,0.1978062917738344,0.19965918431682383
rRMSE,Polynomial,Mediterranean,5,test,0.22154910353793056,0.21749608503230242
rRMSE,Polynomial,Mediterranean,5,train,0.2136870944644897,0.26377860341723247
rRMSE,Polynomial,Southeastern Anatolia,5,test,0.2293074833523819,0.22576606255980566
rRMSE,Polynomial,Southeastern Anatolia,5,train,0.24394195208527197,0.25590454987513406
rRMSE,Polynomial,all_data,5,test,0.22086376811917463,0.22771779212820692
rRMSE,Polynomial,all_data,5,train,0.20919812970826215,0.2266449636195198
rRMSE,Polynomial,Aegean,6,test,0.2434982328857995,0.2355994496317602
rRMSE,Polynomial,Aegean,6,train,0.17472476553778649,0.18041723772278978
rRMSE,Polynomial,Black Sea,6,test,0.2258534225016117,0.22030388778569537
rRMSE,Polynomial,Black Sea,6,train,0.22103270329172728,0.23348038091277853
rRMSE,Polynomial,Central Anatolia,6,test,0.1791152548989574,0.21338648570625116
rRMSE,Polynomial,Central Anatolia,6,train,0.19817602444453833,0.22255611068931141
rRMSE,Polynomial,Eastern Anatolia,6,test,0.23051196389441,0.22483333800500638
rRMSE,Polynomial,Eastern Anatolia,6,train,0.23240895031023306,0.2496186573313308
rRMSE,Polynomial,Marmara,6,test,0.21424953698521043,0.22581146091082976
rRMSE,Polynomial,Marmara,6,train,0.19561696699413814,0.20280004836419796
rRMSE,Polynomial,Mediterranean,6,test,0.2213634162074962,0.22530321842871592
rRMSE,Polynomial,Mediterranean,6,train,0.21334439733952304,0.25803486446310925
rRMSE,Polynomial,Southeastern Anatolia,6,test,0.2555790460416376,0.24472614380992075
rRMSE,Polynomial,Southeastern Anatolia,6,train,0.2261798399822965,0.24364249784552652
rRMSE,Polynomial,all_data,6,test,0.22035880383458184,0.22625458709692575
rRMSE,Polynomial,all_data,6,train,0.20422687856251356,0.22279105779335584
rRMSE,Polynomial,Aegean,7,test,0.21128149766960005,0.20576183512087798
rRMSE,Polynomial,Aegean,7,train,0.14730507678197907,0.15236870665571717
rRMSE,Polynomial,Black Sea,7,test,0.15354920252624232,0.1791825493528332
rRMSE,Polynomial,Black Sea,7,train,0.1804952202119568,0.20976329021318582
rRMSE,Polynomial,Central Anatolia,7,test,0.14750739506898491,0.1852422283251721
rRMSE,Polynomial,Central Anatolia,7,train,0.17065224899609174,0.19537451880167317
rRMSE,Polynomial,Eastern Anatolia,7,test,0.18672968837711656,0.18686398181496058
rRMSE,Polynomial,Eastern Anatolia,7,train,0.17690204225485318,0.19234937203077304
rRMSE,Polynomial,Marmara,7,test,0.1957003104750277,0.20071564404771652
rRMSE,Polynomial,Marmara,7,train,0.17306104241662826,0.1790817840173183
rRMSE,Polynomial,Mediterranean,7,test,0.1834190440334497,0.16603483999061389
rRMSE,Polynomial,Mediterranean,7,train,0.17190047487814433,0.20743997454468552
rRMSE,Polynomial,Southeastern Anatolia,7,test,0.19837090766494653,0.17550995181079704
rRMSE,Polynomial,Southeastern Anatolia,7,train,0.2059223840010769,0.22403057867409523
rRMSE,Polynomial,all_data,7,test,0.18319962680418997,0.18903006771506553
rRMSE,Polynomial,all_data,7,train,0.17124025220597774,0.18958082038021729
rRMSE,Polynomial,Aegean,8,test,0.3371573801883522,0.3371777244881392
rRMSE,Polynomial,Aegean,8,train,0.3541995548488721,0.3566475117184603
rRMSE,Polynomial,Black Sea,8,test,0.40927561539323104,0.41997471145383786
rRMSE,Polynomial,Black Sea,8,train,0.3913667329543772,0.39624658230768256
rRMSE,Polynomial,Central Anatolia,8,test,0.3569038960879586,0.35755765868645256
rRMSE,Polynomial,Central Anatolia,8,train,0.3564267686378313,0.3577826898126087
rRMSE,Polynomial,Eastern Anatolia,8,test,0.4012955578108152,0.40503541137268934
rRMSE,Polynomial,Eastern Anatolia,8,train,0.3846969225479136,0.4002562174201989
rRMSE,Polynomial,Marmara,8,test,0.34281940268028077,0.34231871164823335
rRMSE,Polynomial,Marmara,8,train,0.36027085915061147,0.3622122226524648
rRMSE,Polynomial,Mediterranean,8,test,0.37970802315137436,0.37196352644254405
rRMSE,Polynomial,Mediterranean,8,train,0.3703269258951309,0.38413908198904617
rRMSE,Polynomial,Southeastern Anatolia,8,test,0.34866948037196,0.3408230196336239
rRMSE,Polynomial,Southeastern Anatolia,8,train,0.3101314059364996,0.3115002836943858
rRMSE,Polynomial,all_data,8,test,0.36569128706195797,0.36568511092771505
rRMSE,Polynomial,all_data,8,train,0.3631005766385517,0.36856371395477633
rRMSE,Polynomial,Aegean,9,test,0.17043062752248903,0.1708112160660544
rRMSE,Polynomial,Aegean,9,train,0.1424810229391889,0.14708000251760184
rRMSE,Polynomial,Black Sea,9,test,0.17788113381136425,0.16846793669746524
rRMSE,Polynomial,Black Sea,9,train,0.1566618727107223,0.17499638419025157
rRMSE,Polynomial,Central Anatolia,9,test,0.1750827892413602,0.18386507231552918
rRMSE,Polynomial,Central Anatolia,9,train,0.1601230967532122,0.16643130335186815
rRMSE,Polynomial,Eastern Anatolia,9,test,0.21944982109817857,0.2194239738664317
rRMSE,Polynomial,Eastern Anatolia,9,train,0.21046183487157674,0.23044110770413784
rRMSE,Polynomial,Marmara,9,test,0.16637022823215655,0.17677481504080916
rRMSE,Polynomial,Marmara,9,train,0.1475119192009038,0.16578808993569255
rRMSE,Polynomial,Mediterranean,9,test,0.17363442785776093,0.1595529214863265
rRMSE,Polynomial,Mediterranean,9,train,0.1544941018462572,0.16091321080390353
rRMSE,Polynomial,Southeastern Anatolia,9,test,0.19429718557622283,0.20997322385596487
rRMSE,Polynomial,Southeastern Anatolia,9,train,0.16013769567188554,0.18247563215254636
rRMSE,Polynomial,all_data,9,test,0.1818506769647242,0.18423455475458672
rRMSE,Polynomial,all_data,9,train,0.16212853748142847,0.17410949027982014
rRMSE,Polynomial,Aegean,10,test,0.19901957040769472,0.2079322743564934
rRMSE,Polynomial,Aegean,10,train,0.17310459159051095,0.17957984871861132
rRMSE,Polynomial,Black Sea,10,test,0.19484485366789583,0.18896612243731029
rRMSE,Polynomial,Black Sea,10,train,0.19709582034434786,0.20527896314993033
rRMSE,Polynomial,Central Anatolia,10,test,0.18702066385450902,0.1910185027417073
rRMSE,Polynomial,Central Anatolia,10,train,0.1970725496462042,0.2001984474484772
rRMSE,Polynomial,Eastern Anatolia,10,test,0.24394097674132767,0.2553428360721456
rRMSE,Polynomial,Eastern Anatolia,10,train,0.2220537775942306,0.28526716991680173
rRMSE,Polynomial,Marmara,10,test,0.18262172655001435,0.23118313411144084
rRMSE,Polynomial,Marmara,10,train,0.18584682785961187,0.23135898526530743
rRMSE,Polynomial,Mediterranean,10,test,0.22185008570180767,0.22248034207122408
rRMSE,Polynomial,Mediterranean,10,train,0.20155586627266617,0.2067092012612864
rRMSE,Polynomial,Southeastern Anatolia,10,test,0.19068820405987194,0.21615244636843994
rRMSE,Polynomial,Southeastern Anatolia,10,train,0.16539175840624892,0.19480784140121052
rRMSE,Polynomial,all_data,10,test,0.20391766399152442,0.21668505409151775
rRMSE,Polynomial,all_data,10,train,0.19327201126992924,0.21535764199331414
rRMSE,Polynomial,Aegean,11,test,0.20088289267036763,0.21083140109730047
rRMSE,Polynomial,Aegean,11,train,0.17447799830631672,0.18332925992537225
rRMSE,Polynomial,Black Sea,11,test,0.19309173907459198,0.1907929675126055
rRMSE,Polynomial,Black Sea,11,train,0.19883162718114142,0.20431587730153142
rRMSE,Polynomial,Central Anatolia,11,test,0.17859321692022312,0.19052770973228547
rRMSE,Polynomial,Central Anatolia,11,train,0.1883678681569239,0.1985124801067156
rRMSE,Polynomial,Eastern Anatolia,11,test,0.22156336041452582,0.24737403113619205
rRMSE,Polynomial,Eastern Anatolia,11,train,0.21354359039256285,0.2860168904829108
rRMSE,Polynomial,Marmara,11,test,0.18691287306188836,0.23661913229943912
rRMSE,Polynomial,Marmara,11,train,0.18650313394837137,0.23424761224687682
rRMSE,Polynomial,Mediterranean,11,test,0.22962386145693656,0.22586398408806505
rRMSE,Polynomial,Mediterranean,11,train,0.19816481816801632,0.2091922732917648
rRMSE,Polynomial,Southeastern Anatolia,11,test,0.1909802589032288,0.20893054054211832
rRMSE,Polynomial,Southeastern Anatolia,11,train,0.16945309935045652,0.20205161262684732
rRMSE,Polynomial,all_data,11,test,0.20040156117304928,0.21677900434359387
rRMSE,Polynomial,all_data,11,train,0.19013819261499118,0.21689519766127954
rRMSE,Polynomial,Aegean,12,test,0.16909844835582002,0.16922264127405534
rRMSE,Polynomial,Aegean,12,train,0.13106511399831336,0.132925517860521
