model_name,algorithm,region,input_combo,st_num,dataset,MAE,RMSE,rRMSE,NSE
Polynomial_mediterranean_f2,Polynomial,Mediterranean,2,17981,train,0.7266718986269212,0.9078724955489276,0.203702763018405,0.6094500954412178
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17296,test,0.2530700652844038,0.3259727234348625,0.0882663325717079,0.9598723448450384
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17300,test,0.2834871619081615,0.357230753086178,0.0754779777376215,0.959103301749188
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17302,test,0.2228420367310465,0.2650072317288902,0.0637094927736706,0.9735189839442332
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17330,test,0.2206940635353045,0.2872021516769263,0.0690850906412893,0.9543553704098258
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17340,test,0.1971174971028442,0.2448474305354107,0.0626010791680686,0.9754054375613548
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17372,test,0.3752950339669818,0.5179335696735321,0.1150615600818903,0.9409575912825766
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17962,test,0.297783947400864,0.3897805047666388,0.1228260115314568,0.9283871041569924
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17978,test,0.3388091654448254,0.4279494764510765,0.1011057763133053,0.9255013629650812
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17294,train,0.2943018726014916,0.3825001965815173,0.0880346549201681,0.9564362762485086
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17320,train,0.1945263125124091,0.2394782243558079,0.0578581826616259,0.976673733631683
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17351,train,0.2340443748507013,0.2847662715596425,0.078374520718388,0.963388918446922
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17370,train,0.2865285262233246,0.3724956625304683,0.0954500214406916,0.923957813172998
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17375,train,0.1787546891549349,0.2116311031692082,0.0561389805937817,0.9768538456975152
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17892,train,0.4213652036623881,0.5289729300966793,0.171133647855215,0.894464505613668
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17908,train,0.1979399045879637,0.241182994435209,0.0629374522523831,0.9666724612693738
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17924,train,0.3651256207121102,0.51127083133904,0.1620732617629269,0.883933956976682
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17952,train,0.4618309428939105,0.5858545981753728,0.1587711082708808,0.8884631526954659
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17954,train,0.2232693356130049,0.2836704593620577,0.0698697513867137,0.968409700940426
Polynomial_mediterranean_f3,Polynomial,Mediterranean,3,17981,train,0.2007080265057043,0.2504846868291911,0.0562021903417783,0.970270392241228
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17296,test,0.6297037355043198,0.7642740883677663,0.2069488212049382,0.7794131940970674
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17300,test,0.8694281639468859,1.0234190174729552,0.2162344567194849,0.6643415887098871
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17302,test,0.4245370587582504,0.5311722556163477,0.1276973264464874,0.8936126578552553
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17330,test,0.5300368532264024,0.6435437194994084,0.1548013339512209,0.7708233213318606
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17340,test,0.7636714459946045,0.8884609848196307,0.2271562185758374,0.6761643020775127
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17372,test,0.941821714977546,1.2231928789224995,0.2717384799340105,0.6706893062530423
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17962,test,0.8171911290850558,1.009381045735736,0.3180719570297575,0.5197567173066162
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17978,test,0.6424052645569776,0.7588858518647351,0.1792915926016786,0.7657302355032234
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17294,train,0.8068865282539542,0.993926110231639,0.2287579010740184,0.7058493115461623
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17320,train,0.6985930768439903,0.8775734923902015,0.2120226486491479,0.6867578723133212
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17351,train,0.6663478352494074,0.8630249310136164,0.2375251990545006,0.6637346299307503
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17370,train,0.5666796064260039,0.6854091776465376,0.175632436247919,0.7425386818236613
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17375,train,0.4451665286322841,0.5563666176952916,0.1475863154616321,0.8400287343668797
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17892,train,0.5952356669064642,0.749760367251597,0.2425629353879803,0.7879801062134056
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17908,train,0.5529952501801856,0.6955363632912902,0.1815023764712462,0.7228278717776291
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17924,train,1.0069153957137882,1.236048434142782,0.3918283405564234,0.3216183008953545
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17952,train,0.6548655092417176,0.7631170806864623,0.2068106062807753,0.8107564756197607
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17954,train,0.5107985064950917,0.623721944117643,0.1536264906396751,0.8472759046841407
Polynomial_mediterranean_f4,Polynomial,Mediterranean,4,17981,train,0.8969639265793842,1.068775129246893,0.2398050915082623,0.458748022739764
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17296,test,0.6063455530607194,0.7310385968301565,0.1979493720536994,0.7981810812955354
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17300,test,0.949771386607756,1.1115646703715991,0.234858428955008,0.6040320468997378
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17302,test,0.4675611728600623,0.5859095285938506,0.1408565292141245,0.870556479626745
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17330,test,0.5492030595125121,0.6773365296951885,0.162930031252993,0.7461230306663944
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17340,test,0.5991529569586473,0.7085426838302781,0.1811558183290807,0.7940413507916083
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17372,test,0.9490306251668348,1.247616905573398,0.277164400890834,0.6574070295522176
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17962,test,0.7914603372400755,0.9816129288120438,0.3093217835147475,0.5458162956018451
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17978,test,0.6200611489295428,0.7477281178648555,0.1766555072223706,0.7725684280005842
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17294,train,0.7460137217070087,0.9227516853894508,0.2123766913749845,0.7464688278937075
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17320,train,0.6744298438139288,0.8618602259621414,0.2082263074926562,0.697874870394658
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17351,train,0.6492223912803081,0.8220824797194402,0.2262568526325651,0.6948831122063963
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17370,train,0.5411147241986747,0.6654057717986737,0.1705066704763262,0.7573472122670678
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17375,train,0.457215623509954,0.5761467820140808,0.1528333620639761,0.8284518126475493
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17892,train,0.6263738983752168,0.7768096219061037,0.2513139268989152,0.7724059804910435
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17908,train,0.5431918587419067,0.6704022841462749,0.174943560374774,0.7424978576190784
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17924,train,0.9909913503332912,1.2196713923434157,0.3866368052296389,0.3394756677145094
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17952,train,0.7301362038747451,0.8705868692055985,0.2359357466858569,0.7537008552157447
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17954,train,0.5308720920143776,0.6515499205529447,0.1604806896969278,0.8333440184753702
Polynomial_mediterranean_f5,Polynomial,Mediterranean,5,17981,train,0.7940066554451181,0.9706493875686296,0.217788250155439,0.553571833779257
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17296,test,0.6405160982010716,0.7667503664882951,0.2076193435290869,0.7779814585463154
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17300,test,0.940264712906466,1.113724326202811,0.2353147347275118,0.6024919021644439
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17302,test,0.4474282076946845,0.5536931622876217,0.1331115014917098,0.8844000851144749
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17330,test,0.5738494529024153,0.7000110497521148,0.1683842775538446,0.7288409526239608
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17340,test,0.6787373185757934,0.7959522201847548,0.2035041488523181,0.7400905945785733
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17372,test,0.9098093053425154,1.1752884136591286,0.2610962608718892,0.6959781095179534
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17962,test,0.771215073090892,0.955382878660324,0.3010562792039696,0.5697648228053198
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17978,test,0.5693555032857782,0.6846086004941172,0.1617431211687351,0.8093450743331625
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17294,train,0.7882201963556752,0.9754315112155976,0.2245012610596723,0.7166943520387276
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17320,train,0.6665723229167398,0.8492983615310888,0.2051913482650374,0.7066178111443253
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17351,train,0.699928868051713,0.8886686980759854,0.2445829799564295,0.6434542804619473
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17370,train,0.5283120480215784,0.6521368998496286,0.1671065930004534,0.766928212494391
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17375,train,0.4672724521051266,0.5884437327962178,0.1560953508311429,0.8210508104047628
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17892,train,0.6018904008796992,0.7493266271377044,0.2424226115194262,0.7882253443902719
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17908,train,0.5428990275668484,0.6738806212150598,0.1758512432472626,0.739818860682238
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17924,train,0.8953992165848828,1.107094972865203,0.3509499903674662,0.4557819984408771
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17952,train,0.6877954855278905,0.8033533717778204,0.2177149510604886,0.7902741706802223
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17954,train,0.5582380598862511,0.685262099354954,0.1687842034180885,0.8156517843877825
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,17981,train,0.7914703858764846,0.9436885922326146,0.211738955204831,0.5780274231178719
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17296,test,0.40025119575566,0.4877185754070738,0.1320635957654986,0.9101703197230578
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17300,test,0.8307323110408643,0.9614250734568628,0.2031359832933038,0.7037751712360105
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17302,test,0.2901292933584513,0.3268151942798492,0.0785685361205482,0.9597261013571408
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17330,test,0.4532690014674118,0.5938471482336547,0.1428470637258433,0.8048522002426015
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17340,test,0.4200429806330307,0.5288216887343989,0.135205864034853,0.8852727678391807
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17372,test,0.8186843152106309,1.0898523346143394,0.2421162041276053,0.7385725038654092
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17962,test,0.675778813005688,0.7680722055795041,0.2420317189439233,0.7219293785801276
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17978,test,0.3890255997861301,0.4691333175666668,0.1108357198152495,0.9104726183226336
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17294,train,0.6076946349719535,0.7963678497940871,0.1832887132417395,0.8111621237195075
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17320,train,0.561561410578122,0.7330235908173407,0.1770992453567608,0.7814508733323288
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17351,train,0.4791770403516979,0.6050138850927552,0.1665143593460408,0.8347406103659685
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17370,train,0.3560291508117946,0.4326803430717635,0.1108720239656148,0.8974002060596603
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17375,train,0.3367599722857986,0.4100744968555668,0.1087796825524888,0.9130948779517476
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17892,train,0.5725234832800206,0.6990497162669552,0.2261569943759737,0.8156904745732736
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17908,train,0.4443666331455161,0.529767761929197,0.1382445445598268,0.839201893955756
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17924,train,0.8589083355855135,1.0148910585485864,0.3217212759081158,0.542657039921026
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17952,train,0.3939834558951402,0.4810109837259053,0.1303576812650831,0.9248119769846628
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17954,train,0.3653408784555354,0.4793574881763953,0.1180686512073386,0.9097921056831796
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,17981,train,0.7640589572296315,0.8964725522457393,0.2011449149059247,0.6191966047325396
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17296,test,1.107755885763837,1.2888294683229524,0.3489870234554865,0.3727044949226488
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17300,test,1.4656317196854265,1.73673301758814,0.3669479598417636,0.0333779659096904
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17302,test,1.2795251848065885,1.5275861250614535,0.3672418166132351,0.1201054984744089
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17330,test,1.1918655266499452,1.3782236167339723,0.3315250353456233,-0.0511233498484227
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17340,test,1.181776951637584,1.3687059898060796,0.349942296058804,0.2314567112546435
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17372,test,1.705984995266894,2.068087637999419,0.4594361206675131,0.0586441562966147
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17962,test,1.192174147222065,1.3336341473877251,0.4202492458258252,0.1616518266224831
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17978,test,1.4137990660982718,1.612044854493107,0.3808558146092924,-0.0571036489330503
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17294,train,1.479862879254073,1.7509374148609766,0.4029884755137551,0.087142651270116
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17320,train,1.3178674909094104,1.4979134294225804,0.361897408601411,0.0873871053646896
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17351,train,1.2118148045970545,1.389660055813197,0.3824678401670764,0.1281282430879017
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17370,train,1.1409606917588253,1.3993190350722329,0.3585680192694527,-0.0731134584776431
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17375,train,1.179613297431181,1.3386540855659184,0.3551022255518157,0.0739027640365608
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17892,train,1.1047274659247264,1.2720609822082856,0.41153795174321,0.3896941725089753
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17908,train,1.4422302036931134,1.637853174393098,0.4274028780560299,-0.5369502487283688
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17924,train,0.8870609933551507,1.0526285892691165,0.3336841032783694,0.5080131802528229
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17952,train,1.3316909862149662,1.5448361077827908,0.4186624833080608,0.224461250109153
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17954,train,1.2146193495411604,1.391489436704131,0.3427322718706749,0.2398744319074257
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,17981,train,1.2383232804944757,1.4233260994560284,0.3193570248651473,0.040078665964912
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17296,test,0.4087123305062423,0.5114278506239787,0.1384835524700897,0.9012243241696732
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17300,test,0.6121042933245229,0.7463830171833731,0.1577005346488606,0.8214688234146412
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17302,test,0.5875779310850583,0.6842498412013881,0.1644981913474806,0.823457771556704
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17330,test,0.4354536195280402,0.5551136766948213,0.1335299141972345,0.829478885093705
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17340,test,0.6066309907202637,0.7194919191494286,0.1839552512067103,0.7876267369143367
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17372,test,0.8604334348164951,1.147960761650771,0.2550252848673051,0.7099518944900525
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17962,test,0.301313863944273,0.3863072472142014,0.1217315330571093,0.929657674829832
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17978,test,0.3482840285795146,0.4171674427550125,0.098558452512101,0.9292080063921402
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17294,train,0.6460871505037068,0.80347646347446,0.1849248022108573,0.807775832496465
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17320,train,0.4470929758156299,0.5664994236072902,0.136866837128699,0.8694694654404727
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17351,train,0.3749080217523204,0.4510589519390298,0.1241422622852851,0.908145153943549
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17370,train,0.3676309757306286,0.4633336739752491,0.1187267760775994,0.8823478447299771
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17375,train,0.4704495389198719,0.5693285513597441,0.1510247029743824,0.8324880554434066
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17892,train,0.54327818712445,0.6674879105350606,0.2159460995636256,0.8319577601127923
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17908,train,0.3985192272787038,0.4688636322601949,0.1223514225675733,0.874048608070523
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17924,train,0.5445701408022573,0.6730531489091859,0.2133583856091013,0.7988584156272392
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17952,train,0.5852464041982927,0.7193873525200665,0.1949595131477917,0.8318239006527958
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17954,train,0.5782234603372967,0.7292869496389303,0.1796277905547129,0.7912038927357784
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,17981,train,0.5063701673568572,0.6133701747612946,0.1376241707558416,0.8217325194015752
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17296,test,0.5013897863978933,0.6050953132629131,0.163846666663564,0.861729721037773
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17300,test,0.8022362196114693,0.9898429511058132,0.2091402926032038,0.686004692133197
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17302,test,0.5574150138254775,0.6855183842808005,0.1648031575011348,0.822802575157957
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17330,test,0.5199827483142166,0.65762812634685,0.1581892700025457,0.760682163824624
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17340,test,0.4922264629371057,0.6085143395519599,0.1555811889138367,0.8480888566890225
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17372,test,1.166446363508686,1.5147326404021813,0.3365055113563968,0.4950040285226393
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17962,test,0.905542305133188,0.965088832821658,0.3041147791113919,0.5609787022332642
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17978,test,0.3497041094020409,0.4063397453506784,0.0960003403703844,0.9328351673917435
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17294,train,0.767613956991367,0.9781302845480778,0.2251223995091582,0.7151245126069197
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17320,train,0.5253884185690566,0.6646726924394913,0.1605855987650099,0.8203079576168497
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17351,train,0.4603639331386343,0.5634317057581204,0.1550699443950395,0.8566762954148532
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17370,train,0.4706685652619032,0.5850593209485825,0.1499183221336192,0.8124090152194006
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17375,train,0.5465369821545428,0.6659361754491624,0.1766516238416376,0.7708155922990492
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17892,train,1.2743630840951177,1.374368127673418,0.4446364224001155,0.28757721058915
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17908,train,0.3521653460487641,0.4238892609241225,0.1106152205390119,0.8970527608734676
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17924,train,0.5642105019479954,0.6818128905577382,0.2161352307059811,0.7935886560654557
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17952,train,0.7733804086847946,0.874848393120656,0.2370906524884636,0.7512836843315471
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17954,train,0.7048689026360941,0.9042009081810056,0.2227101574140778,0.6790366891881475
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,17981,train,0.5577904297004994,0.7121551611291764,0.1597889293166857,0.7596876613661091
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17296,test,0.5353207181435752,0.6379065770073199,0.1727312441436811,0.8463277604528079
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17300,test,0.8133938634127911,1.0233684621908494,0.2162237750790485,0.6643747498809339
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17302,test,0.5844783141552647,0.7423610570475361,0.1784685123151999,0.7921980796570653
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17330,test,0.5786706282773915,0.7301254513169497,0.1756281514230595,0.7050086482380491
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17340,test,0.541132785672598,0.6423770435091892,0.1642389959679516,0.8307112792127088
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17372,test,1.178120610314341,1.5052349570627066,0.3343955530022925,0.501317030345015
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17962,test,0.9588399009102508,1.0265338473617285,0.3234770765381646,0.5032961161205476
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17978,test,0.40709988736213,0.4899399639522859,0.1157514219040566,0.9023552134638312
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17294,train,0.7385586021934271,0.9381053460993828,0.2159104260879082,0.7379616284012464
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17320,train,0.521538672219849,0.6498120737748513,0.1569952581756875,0.8282531719843327
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17351,train,0.4969575625810583,0.6034343681342511,0.1660796383240907,0.8356023733034006
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17370,train,0.4846391297635661,0.599656372059181,0.1536587384166237,0.8029315668386183
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17375,train,0.5439486385901051,0.6692330548706319,0.1775261807810017,0.768540708428859
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17892,train,1.110735430528706,1.2461222896378128,0.4031462499611006,0.4143299952035778
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17908,train,0.3838853672116631,0.4490085762551102,0.1171701839723119,0.8844901157648777
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17924,train,0.5971159198725602,0.7264625790008479,0.2302892175933622,0.7656690559920134
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17952,train,0.752867920177188,0.8852759170078688,0.239916591773143,0.7453193330591563
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17954,train,0.7209787979850143,0.935342819689716,0.2303805987413628,0.6565471324547696
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,17981,train,0.5249184522107615,0.6728076239801781,0.1509603745642102,0.7855092213145964
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17296,test,0.3609614137769497,0.4287168227502443,0.1160872028101475,0.9305899572819591
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17300,test,0.6395148302639098,0.7621901163240243,0.1610403587449866,0.8138267867843978
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17302,test,0.1556914064590773,0.2094921017064377,0.0503632880232542,0.9834516574853168
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17330,test,0.4490722494013393,0.563565410794543,0.1355629380201624,0.8242469101757868
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17340,test,0.2957901329301232,0.3542621782166127,0.0905755662466846,0.94851300136038
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17372,test,0.9522780848634034,1.2180454512707084,0.2705949528666356,0.673455078262928
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17962,test,0.8569344721370366,0.8955653128923614,0.2822068166655644,0.621953225781616
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17978,test,0.1885589178743723,0.2569864125051733,0.0607146688290837,0.9731351975090814
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17294,train,0.5122336120563272,0.6443877936917433,0.1483096154182794,0.8763607732055119
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17320,train,0.4491576292979361,0.5695667731298698,0.1376079118942308,0.8680521057540806
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17351,train,0.4662709881865343,0.5747206362306096,0.1581769293281876,0.8508754852202297
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17370,train,0.3575805984241688,0.4497587028199273,0.115248262317117,0.8891409100428371
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17375,train,0.3237235617702076,0.3988259454455272,0.1057958006945775,0.917797190834304
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17892,train,0.6699102997484018,0.8202320157533302,0.2653619664769018,0.7462505631228256
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17908,train,0.4598195917186533,0.5467111380199104,0.1426659712288199,0.8287519166183505
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17924,train,0.5934484170593273,0.6654490563059494,0.2109478821823243,0.8033776996259168
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17952,train,0.3063888506375935,0.3781871017092617,0.1024916173042608,0.9535214998994912
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17954,train,0.4167438132412566,0.5589194453622892,0.1376652429036339,0.8773623126351134
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,17981,train,0.6021637582744419,0.7030332191359994,0.1577422049173742,0.7658045190750774
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,17296,test,0.3650192354475629,0.4476481919521146,0.1212134063538129,0.9243245642781164
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,17300,test,0.7932200159321234,0.9501575318612748,0.2007553056882479,0.7106777728527389
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,17302,test,0.469336338806279,0.5544847693806293,0.1333018090770634,0.8840693057808406
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,17330,test,0.5031649732310058,0.646372485078035,0.1554817798506034,0.7688041518856741
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,17340,test,0.2873857236242795,0.3554325442984114,0.0908747982197631,0.9481722470944032
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,17372,test,1.009505194425819,1.347243447670899,0.2992969407193069,0.6005079824799371
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,17962,test,0.7556277770663291,0.8014001834096214,0.2525338927038268,0.697273887792148
