model_name,algorithm,region,input_combo,dataset,MAE,RMSE,rRMSE,NSE
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,test,0.7320094070638341,0.9120088758929245,0.2213634162074958,0.7167126710977887
Polynomial_mediterranean_f6,Polynomial,Mediterranean,6,train,0.6443216783060345,0.8157695049049886,0.2133443973395233,0.728289070525704
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,test,0.581706288327253,0.7556795022060043,0.1834190440334493,0.805506852875761
Polynomial_mediterranean_f7,Polynomial,Mediterranean,7,train,0.5090697290766685,0.6572994980557558,0.1719004748781445,0.82359992055118
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,test,1.3166394451351175,1.56438264865413,0.3797080231513737,0.1664819670144548
Polynomial_mediterranean_f8,Polynomial,Mediterranean,8,train,1.2168864342087553,1.4160269346547851,0.3703269258951314,0.1813180719675217
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,test,0.5381230723178675,0.7153672548061494,0.1736344278577606,0.8257041152414576
Polynomial_mediterranean_f9,Polynomial,Mediterranean,9,train,0.4714106971212197,0.590742379671173,0.1544941018462574,0.857515234694718
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,test,0.6941599975021384,0.9140139357444688,0.2218500857018072,0.7154656822797876
Polynomial_mediterranean_f10,Polynomial,Mediterranean,10,train,0.6061907838969154,0.7706934482009422,0.2015558662726664,0.7574867291565734
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,test,0.7316632772130762,0.946041596906118,0.2296238614569361,0.6951757706684806
Polynomial_mediterranean_f11,Polynomial,Mediterranean,11,train,0.5992835096735024,0.7577270255156688,0.1981648181680166,0.7655783438906465
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,test,0.5523042531207943,0.7291823079648476,0.1769876269801961,0.8189071659950966
Polynomial_mediterranean_f12,Polynomial,Mediterranean,12,train,0.4625146576190533,0.5810754644017214,0.1519659585412026,0.8621403247590511
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,test,0.6009109959897293,0.81108189635824,0.1968663509180514,0.7759430420157832
Polynomial_mediterranean_f13,Polynomial,Mediterranean,13,train,0.5040416435703957,0.6503318204685842,0.1700782506263758,0.8273199427824351
Polynomial_mediterranean_f14,Polynomial,Mediterranean,14,test,0.2203133878655236,0.2997019628045915,0.0727438647628965,0.9694079772237286
Polynomial_mediterranean_f14,Polynomial,Mediterranean,14,train,0.2063071309285781,0.2891152691386505,0.0756109691342573,0.9658717332384616
Polynomial_mediterranean_f15,Polynomial,Mediterranean,15,test,0.1295413190677706,0.181695263861231,0.0441011983328182,0.9887561191858824
Polynomial_mediterranean_f15,Polynomial,Mediterranean,15,train,0.1110352813370042,0.1500875898949668,0.0392517080152592,0.9908026705629958
Polynomial_mediterranean_f16,Polynomial,Mediterranean,16,test,0.2727745414376019,0.3664593628928082,0.0889472664306597,0.9542616320501184
Polynomial_mediterranean_f16,Polynomial,Mediterranean,16,train,0.2500590329955428,0.3337342522828508,0.0872799638828542,0.9545248919889582
Polynomial_southeastern_anatolia_f1,Polynomial,Southeastern Anatolia,1,test,0.3849113007252597,0.4897106654698148,0.1195982513616646,0.9463283852440012
Polynomial_southeastern_anatolia_f1,Polynomial,Southeastern Anatolia,1,train,0.3194875142827443,0.4026106672475347,0.0974806130455167,0.9711820168109966
Polynomial_southeastern_anatolia_f2,Polynomial,Southeastern Anatolia,2,test,0.733405932043828,0.8982230952713287,0.2193660851230418,0.8194348340754448
Polynomial_southeastern_anatolia_f2,Polynomial,Southeastern Anatolia,2,train,0.6199810258758122,0.8317802043284398,0.2013916938450368,0.8769985618082051
Polynomial_southeastern_anatolia_f3,Polynomial,Southeastern Anatolia,3,test,0.2775471355761895,0.3788903964356735,0.0925334734704233,0.9678713312207652
Polynomial_southeastern_anatolia_f3,Polynomial,Southeastern Anatolia,3,train,0.1879190746017941,0.2510101273431905,0.0607748951644233,0.9887985171858648
Polynomial_southeastern_anatolia_f4,Polynomial,Southeastern Anatolia,4,test,0.8181561702441927,1.097095012198405,0.2679350365192752,0.7306270282746175
Polynomial_southeastern_anatolia_f4,Polynomial,Southeastern Anatolia,4,train,0.7212971823393722,0.9172803147390798,0.2220930906442533,0.8504118553177282
Polynomial_southeastern_anatolia_f5,Polynomial,Southeastern Anatolia,5,test,0.6958065057394511,0.9389294491449208,0.2293074833523822,0.8026980135680454
Polynomial_southeastern_anatolia_f5,Polynomial,Southeastern Anatolia,5,train,0.7807260128969892,1.007519639344681,0.2439419520852718,0.8195320563283843
Polynomial_southeastern_anatolia_f6,Polynomial,Southeastern Anatolia,6,test,0.7728040872600155,1.0465017949025712,0.2555790460416379,0.7548987696245684
Polynomial_southeastern_anatolia_f6,Polynomial,Southeastern Anatolia,6,train,0.735506171651349,0.9341592491903298,0.2261798399822964,0.8448560426264557
Polynomial_southeastern_anatolia_f7,Polynomial,Southeastern Anatolia,7,test,0.5759546548571589,0.812255598191717,0.1983709076649467,0.8523440463936482
Polynomial_southeastern_anatolia_f7,Polynomial,Southeastern Anatolia,7,train,0.6658598258994983,0.8504926860191672,0.2059223840010768,0.8714020056808189
Polynomial_southeastern_anatolia_f8,Polynomial,Southeastern Anatolia,8,test,1.174090108460402,1.427672740344911,0.3486694803719604,0.5438340436072606
Polynomial_southeastern_anatolia_f8,Polynomial,Southeastern Anatolia,8,train,1.0351980772670784,1.2808927680851578,0.3101314059364994,0.708311990986032
Polynomial_southeastern_anatolia_f9,Polynomial,Southeastern Anatolia,9,test,0.6203418429004265,0.7955752108758919,0.194297185576223,0.8583462678254682
Polynomial_southeastern_anatolia_f9,Polynomial,Southeastern Anatolia,9,train,0.5143227216591607,0.6613945326322058,0.1601376956718854,0.922229618407493
Polynomial_southeastern_anatolia_f10,Polynomial,Southeastern Anatolia,10,test,0.5853160766311687,0.7807977645510625,0.1906882040598722,0.8635597021594531
Polynomial_southeastern_anatolia_f10,Polynomial,Southeastern Anatolia,10,train,0.52877694230252,0.6830946598385739,0.1653917584062488,0.917042661689638
Polynomial_southeastern_anatolia_f11,Polynomial,Southeastern Anatolia,11,test,0.5921369496931898,0.7819936212635614,0.190980258903229,0.8631414427782695
Polynomial_southeastern_anatolia_f11,Polynomial,Southeastern Anatolia,11,train,0.5365298922174698,0.6998686535218476,0.1694530993504564,0.9129184574585454
Polynomial_southeastern_anatolia_f12,Polynomial,Southeastern Anatolia,12,test,0.4764468228532393,0.630095733395845,0.1538834116105926,0.9111456664157954
Polynomial_southeastern_anatolia_f12,Polynomial,Southeastern Anatolia,12,train,0.4838500404388375,0.6147146049128049,0.1488354914801373,0.9328199856927942
Polynomial_southeastern_anatolia_f13,Polynomial,Southeastern Anatolia,13,test,0.5829367435744415,0.7831637914605074,0.1912660405273969,0.8627315478058052
Polynomial_southeastern_anatolia_f13,Polynomial,Southeastern Anatolia,13,train,0.5050765186103026,0.6608777910231061,0.1600125815282748,0.9223510935367728
Polynomial_southeastern_anatolia_f14,Polynomial,Southeastern Anatolia,14,test,0.2545030287371178,0.3569882839657186,0.0871844898006066,0.9714784277278556
Polynomial_southeastern_anatolia_f14,Polynomial,Southeastern Anatolia,14,train,0.167852765073097,0.2315776166033425,0.0560698706480974,0.9904657576163952
Polynomial_southeastern_anatolia_f15,Polynomial,Southeastern Anatolia,15,test,0.1307800036966475,0.1851422003107718,0.0452158488097789,0.9923285690950688
Polynomial_southeastern_anatolia_f15,Polynomial,Southeastern Anatolia,15,train,0.1125417638781838,0.1566734851060645,0.0379339859038728,0.9956360070820076
Polynomial_southeastern_anatolia_f16,Polynomial,Southeastern Anatolia,16,test,0.2816866508783685,0.3685210487797657,0.0900010478263586,0.9696058408518368
Polynomial_southeastern_anatolia_f16,Polynomial,Southeastern Anatolia,16,train,0.175511740500668,0.2296780743776094,0.0556099510390711,0.9906215275800184
Polynomial_all_data_f1,Polynomial,all_data,1,test,0.4143549804746733,0.5273497854922897,0.1383371961847984,0.9135947071715372
Polynomial_all_data_f1,Polynomial,all_data,1,train,0.4030794012317277,0.5121016529764866,0.1354080389525897,0.9207330076963376
Polynomial_all_data_f2,Polynomial,all_data,2,test,0.8087336109028304,1.0040897329225549,0.2633981508891315,0.6867523283192483
Polynomial_all_data_f2,Polynomial,all_data,2,train,0.8084427253229401,1.012583424462093,0.2677435915025358,0.6900856740655769
Polynomial_all_data_f3,Polynomial,all_data,3,test,0.2745116445997069,0.3625898775734184,0.0951165021934561,0.9591516846317028
Polynomial_all_data_f3,Polynomial,all_data,3,train,0.2629179844391457,0.3414520706582478,0.0902855029180258,0.9647597057651291
Polynomial_all_data_f4,Polynomial,all_data,4,test,0.6808968358808088,0.8672583722816214,0.2275038217323513,0.7663101761691957
Polynomial_all_data_f4,Polynomial,all_data,4,train,0.6550899795958739,0.840455644892524,0.2222301959778212,0.786494227572793
Polynomial_all_data_f5,Polynomial,all_data,5,test,0.6792310450266845,0.8680740404133189,0.2277177921282072,0.7658703926276393
Polynomial_all_data_f5,Polynomial,all_data,5,train,0.6643618493622783,0.857151919532555,0.2266449636195188,0.777927067017089
Polynomial_all_data_f6,Polynomial,all_data,6,test,0.6759510213905344,0.8624962140538299,0.226254587096926,0.7688695345948715
Polynomial_all_data_f6,Polynomial,all_data,6,train,0.6556773249246477,0.8425767764372084,0.2227910577933548,0.7854151812000245
Polynomial_all_data_f7,Polynomial,all_data,7,test,0.552921823103504,0.7205940875653454,0.1890300677150658,0.8386666365997159
Polynomial_all_data_f7,Polynomial,all_data,7,train,0.5475856335851206,0.7169784913829186,0.1895808203802164,0.8446210152915854
Polynomial_all_data_f8,Polynomial,all_data,8,test,1.166840837380147,1.394013830870502,0.3656851109277156,0.3962224450583466
Polynomial_all_data_f8,Polynomial,all_data,8,train,1.161557721050234,1.39387652759285,0.3685637139547747,0.4127424162098355
Polynomial_all_data_f9,Polynomial,all_data,9,test,0.5437107738247328,0.7023133011913338,0.184234554754587,0.8467485521320031
Polynomial_all_data_f9,Polynomial,all_data,9,train,0.5117617771429928,0.6584672406518431,0.1741094902798194,0.8689465763610169
Polynomial_all_data_f10,Polynomial,all_data,10,test,0.6281943503967111,0.8260165736039692,0.216685054091518,0.7880075853584739
Polynomial_all_data_f10,Polynomial,all_data,10,train,0.6320283212804222,0.8144642319538216,0.2153576419933132,0.7994955307499517
Polynomial_all_data_f11,Polynomial,all_data,11,test,0.6314150294326213,0.8263747176653329,0.2167790043435941,0.7878237142684711
Polynomial_all_data_f11,Polynomial,all_data,11,train,0.6374537373083499,0.8202791363361539,0.2168951976612786,0.7966222888809332
Polynomial_all_data_f12,Polynomial,all_data,12,test,0.4599557899243499,0.6107557157128508,0.1602166827216637,0.8841014829912984
Polynomial_all_data_f12,Polynomial,all_data,12,train,0.4618149239251191,0.6083184056308518,0.1608493194397514,0.8881484676583866
Polynomial_all_data_f13,Polynomial,all_data,13,test,0.5525030305590987,0.7215039752501183,0.1892687542844309,0.8382589509926542
Polynomial_all_data_f13,Polynomial,all_data,13,train,0.55297689469763,0.7124218591613767,0.1883759724173931,0.8465897077858008
Polynomial_all_data_f14,Polynomial,all_data,14,test,0.2270386488155023,0.3165697311222816,0.083044252989598,0.9688626553552488
Polynomial_all_data_f14,Polynomial,all_data,14,train,0.219643304855577,0.2980941458266135,0.0788209596181139,0.9731411806212452
Polynomial_all_data_f15,Polynomial,all_data,15,test,0.1455513171130749,0.1990518756488209,0.0522163450713788,0.987689509778683
Polynomial_all_data_f15,Polynomial,all_data,15,train,0.1421737190924997,0.1930395826971139,0.0510428177322104,0.9887365155322204
Polynomial_all_data_f16,Polynomial,all_data,16,test,0.274134717060672,0.3617897548659256,0.0949066097558305,0.9593317646912084
Polynomial_all_data_f16,Polynomial,all_data,16,train,0.2529373868138708,0.327229521862254,0.0865248287819838,0.9676343018180712
RF_aegean_f1,RF,Aegean,1,test,0.413172892484505,0.5337690109869929,0.1368430904201175,0.902690926873688
RF_aegean_f1,RF,Aegean,1,train,0.3494035743976492,0.4491593802947839,0.1098017618601185,0.9417023813603173
RF_aegean_f2,RF,Aegean,2,test,0.7119114523349491,0.9114753979675112,0.2336761927582571,0.7162495721735282
RF_aegean_f2,RF,Aegean,2,train,0.6885669585655858,0.8821802564916761,0.215658295675412,0.7751129048379399
RF_aegean_f3,RF,Aegean,3,test,0.294502022191585,0.4065210553829194,0.1042203582343263,0.9435566590881084
RF_aegean_f3,RF,Aegean,3,train,0.1889291207032569,0.2586584896519194,0.0632318039650386,0.9806668178979284
RF_aegean_f4,RF,Aegean,4,test,0.7404304565604022,0.9479673800362012,0.2430316920454885,0.6930741905656286
RF_aegean_f4,RF,Aegean,4,train,0.5403155556492866,0.6878200059904057,0.1681448764374406,0.8632902547018001
RF_aegean_f5,RF,Aegean,5,test,0.7369168466803159,0.9436393883925944,0.2419221189162272,0.6958703626529088
RF_aegean_f5,RF,Aegean,5,train,0.584083383953228,0.7465029847588619,0.1824905513641171,0.8389677118378759
RF_aegean_f6,RF,Aegean,6,test,0.759101162093471,0.949423989094275,0.2434051248992845,0.6921302458702437
RF_aegean_f6,RF,Aegean,6,train,0.5304296804053077,0.6836902220387935,0.1671353070643351,0.8649269817139023
RF_aegean_f7,RF,Aegean,7,test,0.5953266377637393,0.7964984533351227,0.2041993964162113,0.783321162546117
RF_aegean_f7,RF,Aegean,7,train,0.4160630590534375,0.552280001524514,0.1350106885616006,0.9118609222873842
RF_aegean_f8,RF,Aegean,8,test,1.0679780438525115,1.314262319418613,0.3369392259760417,0.4100560707425285
RF_aegean_f8,RF,Aegean,8,train,1.145507848425452,1.40228405389419,0.3428031707695355,0.4317730104392401
RF_aegean_f9,RF,Aegean,9,test,0.5011585001475807,0.6659195275352798,0.1707226988515691,0.8485427301621995
RF_aegean_f9,RF,Aegean,9,train,0.4101843208076607,0.528178841843904,0.1291189051281427,0.9193857408990398
RF_aegean_f10,RF,Aegean,10,test,0.6044973998488397,0.7849258229659607,0.2012325053614505,0.7895718402495332
RF_aegean_f10,RF,Aegean,10,train,0.5270722646149351,0.6759004110806565,0.1652310053725852,0.8679874293223914
RF_aegean_f11,RF,Aegean,11,test,0.6161625030320282,0.7916343908354041,0.202952390069351,0.7859595136965906
RF_aegean_f11,RF,Aegean,11,train,0.5160132517840004,0.6734244448854394,0.164625729244627,0.8689528377783667
RF_aegean_f12,RF,Aegean,12,test,0.5063784359953265,0.6702881750186892,0.1718426949740124,0.8465489944139747
RF_aegean_f12,RF,Aegean,12,train,0.3822093952897908,0.495729020071106,0.1211862029315157,0.9289868866035712
RF_aegean_f13,RF,Aegean,13,test,0.545865745897651,0.7070195458656108,0.1812595666892994,0.8292701480882846
RF_aegean_f13,RF,Aegean,13,train,0.4685102276029498,0.6114298448848984,0.1494704934764122,0.8919703089577735
RF_aegean_f14,RF,Aegean,14,test,0.2872933709274308,0.3983803449039598,0.1021333131694651,0.945794615458744
RF_aegean_f14,RF,Aegean,14,train,0.175792784096923,0.2433721273568184,0.0594948909981256,0.982884423036939
RF_aegean_f15,RF,Aegean,15,test,0.2100211375469829,0.3081386550109503,0.0789979278707591,0.9675705944135352
RF_aegean_f15,RF,Aegean,15,train,0.1387747617197408,0.1873313689001833,0.0457951347768987,0.989859231222645
RF_aegean_f16,RF,Aegean,16,test,0.2969918100358037,0.4095183468154411,0.1049887779328726,0.942721273988828
RF_aegean_f16,RF,Aegean,16,train,0.1852199705289027,0.2528831451936302,0.0618199599188271,0.9815205247083726
RF_black_sea_f1,RF,Black Sea,1,test,0.399088157202656,0.5017930994335588,0.1521344902625546,0.8963690097208521
RF_black_sea_f1,RF,Black Sea,1,train,0.3017422958128551,0.3936944042213576,0.119282768040301,0.9331935502473102
RF_black_sea_f2,RF,Black Sea,2,test,0.7767664422183246,0.9740466369277628,0.2953131256054304,0.6095191129196171
RF_black_sea_f2,RF,Black Sea,2,train,0.6001494808125867,0.7810803206922581,0.236654170633305,0.7370390253317112
RF_black_sea_f3,RF,Black Sea,3,test,0.2623024797250193,0.3366586425252491,0.1020687431351254,0.9533534192755064
RF_black_sea_f3,RF,Black Sea,3,train,0.1855386715644502,0.2541463090397178,0.0770020475384718,0.9721601095066766
RF_black_sea_f4,RF,Black Sea,4,test,0.5938436304784716,0.7367434733250919,0.223367146529319,0.7766052959273844
RF_black_sea_f4,RF,Black Sea,4,train,0.5432850485913948,0.7014661417837148,0.2125324164665192,0.7879133482511483
RF_black_sea_f5,RF,Black Sea,5,test,0.5955956829020451,0.7407593982726942,0.2245847015246463,0.7741632479033917
RF_black_sea_f5,RF,Black Sea,5,train,0.5068025269406368,0.6638267303009651,0.2011283092683232,0.8100630843481365
RF_black_sea_f6,RF,Black Sea,6,test,0.5982214159043745,0.742440277179677,0.225094313267007,0.7731371794675029
RF_black_sea_f6,RF,Black Sea,6,train,0.5299712279434836,0.687011100976567,0.2081527827680869,0.796564182621594
RF_black_sea_f7,RF,Black Sea,7,test,0.3876797503009936,0.4888363134640153,0.1482062297281976,0.9016516225554082
RF_black_sea_f7,RF,Black Sea,7,train,0.4014315139581359,0.5332002790365061,0.1615506964827847,0.8774592186897605
RF_black_sea_f8,RF,Black Sea,8,test,1.1360176687380477,1.3552210190183271,0.4108782268113917,0.2441066294403339
RF_black_sea_f8,RF,Black Sea,8,train,1.0108476693034074,1.2039115826944666,0.3647649154262102,0.3752746996218769
RF_black_sea_f9,RF,Black Sea,9,test,0.4623471765665193,0.591263246887627,0.1792602026169201,0.856119464090371
RF_black_sea_f9,RF,Black Sea,9,train,0.3632811988763192,0.4738026278369335,0.1435542094252911,0.90324022736083
RF_black_sea_f10,RF,Black Sea,10,test,0.4977952921499785,0.6311370190183369,0.1913492010602995,0.8360589971740394
RF_black_sea_f10,RF,Black Sea,10,train,0.478252129999795,0.6211043058880128,0.1881841348357494,0.833724221788932
RF_black_sea_f11,RF,Black Sea,11,test,0.5033057984206856,0.6451089377479038,0.1955852312813447,0.82872010158703
RF_black_sea_f11,RF,Black Sea,11,train,0.4746203283858867,0.6176392360923202,0.1871342770977393,0.8355743136782744
RF_black_sea_f12,RF,Black Sea,12,test,0.3364003605528328,0.4341419133396249,0.1316238879372617,0.9224282282837724
RF_black_sea_f12,RF,Black Sea,12,train,0.3561279189561587,0.4699361466147181,0.1423827307915679,0.9048130060400408
RF_black_sea_f13,RF,Black Sea,13,test,0.399002466891578,0.5118895247816471,0.1551955417707145,0.8921568006449323
RF_black_sea_f13,RF,Black Sea,13,train,0.420262228215738,0.5536011765950275,0.1677318245486,0.8679027069972581
RF_black_sea_f14,RF,Black Sea,14,test,0.2300511500072395,0.3063858918858669,0.0928905988111665,0.9613652767279854
RF_black_sea_f14,RF,Black Sea,14,train,0.1624857659219835,0.2325935022749971,0.0704719104007132,0.9766817977276004
RF_black_sea_f15,RF,Black Sea,15,test,0.1836274139126675,0.245787587832941,0.0745183013278532,0.9751366196495752
RF_black_sea_f15,RF,Black Sea,15,train,0.1369364410756496,0.1984434138602062,0.0601250092731907,0.9830264263818752
RF_black_sea_f16,RF,Black Sea,16,test,0.2633622902066904,0.3375923162785703,0.1023518159408164,0.9530943254866244
RF_black_sea_f16,RF,Black Sea,16,train,0.1820866934934911,0.2501927362409797,0.0758041816251499,0.9730195429332772
RF_central_anatolia_f1,RF,Central Anatolia,1,test,0.3104292450672837,0.4001166927795602,0.0997086963080053,0.9532113394875156
RF_central_anatolia_f1,RF,Central Anatolia,1,train,0.2814541214745797,0.363355793562572,0.0916409000455137,0.9618864751612144
RF_central_anatolia_f2,RF,Central Anatolia,2,test,0.5810736652818066,0.7402027625463793,0.18445781890371,0.8398714855702949
RF_central_anatolia_f2,RF,Central Anatolia,2,train,0.542850393111233,0.7051930756549497,0.1778546793633411,0.856440804663206
RF_central_anatolia_f3,RF,Central Anatolia,3,test,0.2160480758511989,0.2828088397625705,0.07047569178185,0.9766249132389758
RF_central_anatolia_f3,RF,Central Anatolia,3,train,0.1733060099494269,0.2305931879550403,0.0581572322856748,0.98465001753087
RF_central_anatolia_f4,RF,Central Anatolia,4,test,0.5737533929029142,0.7279536500999619,0.1814053518234742,0.8451273507832336
RF_central_anatolia_f4,RF,Central Anatolia,4,train,0.6059604086384147,0.7664272846226952,0.1932983797880955,0.8304269423917421
RF_central_anatolia_f5,RF,Central Anatolia,5,test,0.5907963741255499,0.7497999585511109,0.1868494309486776,0.8356922322379835
RF_central_anatolia_f5,RF,Central Anatolia,5,train,0.6218782293296171,0.7931561753353199,0.2000395949978684,0.8183930951897574
RF_central_anatolia_f6,RF,Central Anatolia,6,test,0.5660376212957096,0.7180827051761264,0.1789455218102685,0.8492989753070012
RF_central_anatolia_f6,RF,Central Anatolia,6,train,0.5970412999411169,0.7627732751626447,0.1923768127685891,0.8320399969344225
RF_central_anatolia_f7,RF,Central Anatolia,7,test,0.4471049258498181,0.5747305507968816,0.1432223023494568,0.9034625466064816
RF_central_anatolia_f7,RF,Central Anatolia,7,train,0.4867257663980799,0.6280520144624686,0.1583991583467824,0.8861308279894049
RF_central_anatolia_f8,RF,Central Anatolia,8,test,1.1732268213479236,1.4201448744484932,0.3538987414298371,0.4105695432658474
RF_central_anatolia_f8,RF,Central Anatolia,8,train,1.1286959258092153,1.3683254497748902,0.3451013524322947,0.4595024297203914
RF_central_anatolia_f9,RF,Central Anatolia,9,test,0.5324056020684831,0.6922798027554082,0.1725154632604496,0.859934687725138
RF_central_anatolia_f9,RF,Central Anatolia,9,train,0.4313935665031695,0.5748647167274056,0.1449849458262091,0.904600467890812
RF_central_anatolia_f10,RF,Central Anatolia,10,test,0.5626744235122825,0.7365228212078573,0.1835407810495655,0.8414596957158065
RF_central_anatolia_f10,RF,Central Anatolia,10,train,0.5835677831849911,0.7582157412856796,0.19122737050326,0.8340411067410038
RF_central_anatolia_f11,RF,Central Anatolia,11,test,0.5476183670586929,0.710467599153576,0.1770478446889241,0.8524783284080322
RF_central_anatolia_f11,RF,Central Anatolia,11,train,0.5443539126225762,0.7073106801004646,0.1783887541758677,0.8555773304186016
RF_central_anatolia_f12,RF,Central Anatolia,12,test,0.4060694624335312,0.536466450194557,0.1336869251574881,0.9158890757198334
RF_central_anatolia_f12,RF,Central Anatolia,12,train,0.4567694595417931,0.5966434543297381,0.1504776974242076,0.8972351251482606
RF_central_anatolia_f13,RF,Central Anatolia,13,test,0.4849601157066188,0.6198799355207273,0.1544734857446055,0.8876993086952015
RF_central_anatolia_f13,RF,Central Anatolia,13,train,0.4717504583556297,0.6064108915799626,0.152941114154054,0.8938429301225466
RF_central_anatolia_f14,RF,Central Anatolia,14,test,0.2091130671522966,0.2790738181024484,0.0695449279643601,0.9772382599265024
RF_central_anatolia_f14,RF,Central Anatolia,14,train,0.1512689473336802,0.2060239066561117,0.051960685838377,0.987746781639664
RF_central_anatolia_f15,RF,Central Anatolia,15,test,0.1448973585213823,0.1928198868976759,0.0480505309870102,0.9891339695207806
RF_central_anatolia_f15,RF,Central Anatolia,15,train,0.1209257777558148,0.1661809113176633,0.0419120007258446,0.9920278179163304
RF_central_anatolia_f16,RF,Central Anatolia,16,test,0.2152712589441796,0.2805278750613926,0.0699072775647398,0.9770004512420568
RF_central_anatolia_f16,RF,Central Anatolia,16,train,0.1699260994200983,0.2254104399165476,0.0568501065885726,0.9853322671951388
RF_eastern_anatolia_f1,RF,Eastern Anatolia,1,test,0.3039099637845233,0.4281155407008185,0.12771332353301,0.944117685088554
RF_eastern_anatolia_f1,RF,Eastern Anatolia,1,train,0.2750251860799573,0.3647842023616735,0.1109624628044172,0.9602286085846656
RF_eastern_anatolia_f2,RF,Eastern Anatolia,2,test,0.5372651884922974,0.718477096139969,0.2143325553661826,0.8426095930375672
RF_eastern_anatolia_f2,RF,Eastern Anatolia,2,train,0.4658027701294141,0.6115681257977974,0.1860308230780312,0.8882137401598291
RF_eastern_anatolia_f3,RF,Eastern Anatolia,3,test,0.1937712872259788,0.3069008921686087,0.0915531654607463,0.9712823628402736
RF_eastern_anatolia_f3,RF,Eastern Anatolia,3,train,0.1590948872891651,0.2222806700317648,0.0676147991630573,0.9852326647182658
RF_eastern_anatolia_f4,RF,Eastern Anatolia,4,test,0.5641828115904473,0.7394953298077328,0.2206026115106275,0.8332663439207961
RF_eastern_anatolia_f4,RF,Eastern Anatolia,4,train,0.5555793558799842,0.7246071944460444,0.2204157919695594,0.8430707047750754
RF_eastern_anatolia_f5,RF,Eastern Anatolia,5,test,0.5754781455221739,0.7571328083917612,0.2258641374179122,0.8252180689129981
RF_eastern_anatolia_f5,RF,Eastern Anatolia,5,train,0.5720859686209879,0.7439127234514021,0.2262882750165437,0.8345972544307472
RF_eastern_anatolia_f6,RF,Eastern Anatolia,6,test,0.5720211813703815,0.7534638780639551,0.2247696401585786,0.8269078887129561
RF_eastern_anatolia_f6,RF,Eastern Anatolia,6,train,0.5707023416594779,0.7430324479738116,0.226020507020267,0.8349884665492854
RF_eastern_anatolia_f7,RF,Eastern Anatolia,7,test,0.419595645459723,0.5826516258405751,0.1738137687695236,0.8964928555560511
RF_eastern_anatolia_f7,RF,Eastern Anatolia,7,train,0.3645723031796799,0.500393883934261,0.1522131094881182,0.925161904547422
RF_eastern_anatolia_f8,RF,Eastern Anatolia,8,test,1.1111755097285732,1.334432353025227,0.3980812996319727,0.4570678895865495
RF_eastern_anatolia_f8,RF,Eastern Anatolia,8,train,0.986514095921308,1.221762881194997,0.3716438852963366,0.5538585299463046
RF_eastern_anatolia_f9,RF,Eastern Anatolia,9,test,0.5151450774892161,0.6836119280604244,0.2039317498180201,0.8575141734657659
RF_eastern_anatolia_f9,RF,Eastern Anatolia,9,train,0.4834308109393688,0.625644050981311,0.1903125307684997,0.8830087504362313
RF_eastern_anatolia_f10,RF,Eastern Anatolia,10,test,0.5712431330405608,0.7727025646570866,0.2305088305677766,0.8179556898282982
RF_eastern_anatolia_f10,RF,Eastern Anatolia,10,train,0.5138916246526809,0.6757095491602805,0.2055417839639561,0.863535762233844
RF_eastern_anatolia_f11,RF,Eastern Anatolia,11,test,0.5373803350202923,0.7277898378042529,0.2171106866790591,0.838503030746051
RF_eastern_anatolia_f11,RF,Eastern Anatolia,11,train,0.4858952730737692,0.6401439422892323,0.1947232032688622,0.8775231463565226
RF_eastern_anatolia_f12,RF,Eastern Anatolia,12,test,0.3975873880779287,0.5496917515036185,0.1639813410844357,0.9078721698779264
RF_eastern_anatolia_f12,RF,Eastern Anatolia,12,train,0.3343438984589558,0.4614265696903932,0.1403597750252234,0.9363638440537886
RF_eastern_anatolia_f13,RF,Eastern Anatolia,13,test,0.4382011792492581,0.5955843206136543,0.1776717866985251,0.8918469144700901
RF_eastern_anatolia_f13,RF,Eastern Anatolia,13,train,0.3567148815513498,0.4752808591999315,0.1445740641156802,0.9324851371411051
RF_eastern_anatolia_f14,RF,Eastern Anatolia,14,test,0.1979108085397676,0.3175553642099354,0.0947315551839035,0.969253809848048
RF_eastern_anatolia_f14,RF,Eastern Anatolia,14,train,0.1467579876573757,0.2084900968644689,0.0634198917295099,0.9870081917190032
RF_eastern_anatolia_f15,RF,Eastern Anatolia,15,test,0.1294644765010747,0.2014446162839744,0.0600939676502827,0.9876273213774918
RF_eastern_anatolia_f15,RF,Eastern Anatolia,15,train,0.0997566176995961,0.1447277785059103,0.0440242495021908,0.9937395935125528
RF_eastern_anatolia_f16,RF,Eastern Anatolia,16,test,0.1914917932050852,0.3040173158797541,0.0906929511575988,0.971819477390086
RF_eastern_anatolia_f16,RF,Eastern Anatolia,16,train,0.1551480658720019,0.2159117267956785,0.0656774520346392,0.9860667893705743
RF_marmara_f1,RF,Marmara,1,test,0.3479070408285427,0.4419318068293767,0.1112543916500956,0.9295372816134648
RF_marmara_f1,RF,Marmara,1,train,0.3136102920024916,0.3956000298213196,0.102267534528402,0.938011606150576
